AQ_125_Aug21_July22
Station Name,From,FT,To,TT,"PM10  (ug/m3)","PM2.5 (ug/m3)","AT ()","BP (mmHg)","SR (W/mt2)","RH (%)","WD (degree)","RF (mm)","NO (ug/m3)","NOx (ppb)","NO2 (ug/m3)","NH3 (ug/m3)","SO2 (ug/m3)","CO (mg/m3)","Ozone (ug/m3)","Benzene ()","Toluene ()","Xylene ()","MP-Xylene ()","Eth-Xylene ()"
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,00:00,01-Aug-2021,01:00,162.5,54.25,27.4,735.92,7.03,77.97,133.75,,87.75,96.42,46.7,28.22,12.1,2.42,9.33,,32.67,22.43,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,01:00,01-Aug-2021,02:00,209.25,65.5,27.4,735.84,7.1,77.58,65.5,,102.32,105.97,42.4,32.67,14.55,2.38,16.8,15.4,33.58,24.02,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,02:00,01-Aug-2021,03:00,227.0,65.75,27.4,735.88,7.17,77.88,119.0,,69.83,76.65,37.0,27.4,12.07,1.35,10.28,11.0,32.35,20.0,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,03:00,01-Aug-2021,04:00,167.25,46.0,27.3,735.86,7.12,76.45,38.5,,12.8,27.7,32.5,26.05,6.5,0.45,7.85,7.78,25.43,12.38,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,04:00,01-Aug-2021,05:00,82.75,27.75,27.2,735.64,7.08,78.53,63.75,,11.62,24.3,27.88,26.45,11.5,0.25,7.33,4.28,15.77,5.52,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,05:00,01-Aug-2021,06:00,98.0,34.75,26.5,735.69,7.6,79.47,111.75,,7.5,17.17,20.88,27.05,6.8,0.23,11.1,7.45,20.52,4.43,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,06:00,01-Aug-2021,07:00,76.5,31.0,24.95,735.81,8.5,86.22,109.75,,2.58,7.83,10.78,25.82,13.82,0.6,23.3,1.55,7.12,1.85,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,07:00,01-Aug-2021,08:00,5.0,,24.85,735.69,9.08,87.1,120.75,,8.22,19.65,24.35,26.93,14.1,0.67,13.72,0.75,3.3,0.97,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,08:00,01-Aug-2021,09:00,10.5,2.0,24.93,735.99,11.68,87.4,116.75,,15.85,31.43,34.8,28.47,13.05,0.98,5.33,0.98,3.48,1.27,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,09:00,01-Aug-2021,10:00,14.25,5.75,25.25,735.75,33.6,87.53,108.25,,26.42,40.55,35.65,30.75,15.12,1.3,6.1,1.55,4.88,1.95,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,10:00,01-Aug-2021,11:00,30.75,18.5,25.73,735.77,86.58,86.5,72.5,,29.93,46.98,42.45,31.05,16.5,1.48,7.4,2.3,8.52,3.52,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,11:00,01-Aug-2021,12:00,35.25,25.0,27.1,735.73,218.15,77.58,57.5,,7.6,25.53,36.35,30.75,10.0,1.47,30.25,2.97,12.15,4.83,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,12:00,01-Aug-2021,13:00,47.0,32.75,28.05,736.05,179.35,70.6,71.5,,5.45,22.17,33.33,31.02,27.45,1.0,62.65,3.25,12.25,4.55,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,13:00,01-Aug-2021,14:00,67.75,39.5,28.0,735.79,113.9,71.0,72.0,,3.1,19.38,31.65,32.15,26.45,0.9,66.15,4.6,16.8,3.9,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,14:00,01-Aug-2021,15:00,80.5,42.0,28.27,735.84,123.62,68.85,72.0,,3.1,16.43,26.15,31.0,24.68,0.88,67.45,2.85,12.45,3.3,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,15:00,01-Aug-2021,16:00,66.75,35.75,28.15,735.71,84.45,69.62,79.25,,2.72,16.07,26.05,30.93,26.8,0.78,69.92,1.95,10.35,4.05,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,16:00,01-Aug-2021,17:00,68.0,36.0,28.08,735.96,60.73,70.03,78.0,,3.15,17.75,28.55,32.88,26.07,0.82,68.25,2.25,21.77,5.53,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,17:00,01-Aug-2021,18:00,75.0,37.75,28.12,735.84,48.32,68.8,69.75,,2.15,20.95,36.12,33.2,25.4,0.9,70.05,4.67,23.52,6.9,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,18:00,01-Aug-2021,19:00,77.25,31.75,27.83,735.79,21.8,68.1,42.25,,3.72,28.8,48.48,31.8,23.0,0.9,49.45,5.17,24.5,7.27,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,19:00,01-Aug-2021,20:00,83.0,30.25,27.42,736.05,7.6,72.77,149.75,,14.75,48.3,68.17,31.12,18.3,1.25,15.07,3.87,20.62,12.62,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,20:00,01-Aug-2021,21:00,123.0,49.75,27.32,735.81,7.32,75.55,88.0,,27.72,62.57,75.15,32.42,26.2,1.85,7.22,5.77,24.58,18.35,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,21:00,01-Aug-2021,22:00,156.75,60.0,27.23,735.81,7.33,76.98,131.75,,25.97,54.95,63.5,31.5,21.08,1.9,5.23,6.43,25.97,17.52,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,22:00,01-Aug-2021,23:00,119.5,52.5,27.0,735.9,7.35,76.28,113.25,,50.3,74.25,62.58,29.02,21.2,1.9,5.28,5.35,23.38,16.78,,
"Punjabi Bagh, Delhi - DPCC",01-Aug-2021,23:00,02-Aug-2021,00:00,138.75,43.25,26.65,736.05,7.3,79.2,67.5,,52.4,75.7,62.05,28.7,24.37,2.0,7.48,4.95,25.18,15.4,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,00:00,02-Aug-2021,01:00,148.0,56.0,26.5,735.98,7.3,80.78,153.75,,59.62,80.15,59.33,28.4,20.7,2.3,9.12,7.12,27.27,17.75,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,01:00,02-Aug-2021,02:00,148.5,56.5,26.4,735.84,7.25,82.28,191.5,,91.97,101.05,48.98,32.5,22.77,2.38,25.8,8.0,27.05,20.15,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,02:00,02-Aug-2021,03:00,143.25,58.25,26.5,735.75,7.28,81.12,180.25,,100.05,110.7,54.75,27.9,19.12,2.25,18.43,7.8,27.25,19.4,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,03:00,02-Aug-2021,04:00,140.75,58.0,26.58,735.58,7.17,81.3,177.75,,103.75,109.72,47.28,29.7,20.75,2.23,13.4,10.05,28.15,20.55,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,04:00,02-Aug-2021,05:00,127.75,61.5,26.77,735.75,7.15,79.57,159.5,,118.9,120.3,43.92,30.38,23.1,2.47,49.8,10.18,28.4,21.25,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,05:00,02-Aug-2021,06:00,166.75,83.75,26.65,735.86,7.42,78.92,86.0,,84.3,88.35,36.85,29.75,24.73,2.3,169.55,8.68,27.28,21.18,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,06:00,02-Aug-2021,07:00,152.0,93.25,26.63,735.64,12.15,81.1,104.25,,99.88,100.0,34.98,29.6,19.62,2.0,122.72,8.53,25.77,19.82,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,07:00,02-Aug-2021,08:00,159.75,99.25,26.7,735.86,33.83,82.57,67.5,,103.75,109.35,46.5,30.85,22.52,1.98,157.0,8.8,25.48,18.4,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,08:00,02-Aug-2021,09:00,160.25,96.25,27.1,735.67,64.4,79.55,101.75,,49.38,67.17,50.58,29.32,19.07,1.3,90.45,8.47,24.72,16.22,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,09:00,02-Aug-2021,10:00,103.75,60.0,27.48,735.99,66.17,73.6,113.75,,14.58,30.12,34.33,27.43,15.57,0.62,41.73,3.25,14.05,8.42,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,10:00,02-Aug-2021,11:00,61.0,38.75,28.02,735.71,109.1,68.28,125.5,,9.0,26.08,35.23,30.45,19.77,0.45,50.58,2.28,10.67,5.9,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,11:00,02-Aug-2021,12:00,72.25,39.0,28.67,735.75,131.88,65.6,106.5,,6.42,30.45,47.4,38.7,25.1,0.57,56.45,2.8,12.27,5.6,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,12:00,02-Aug-2021,13:00,77.75,41.0,30.05,735.96,183.92,59.78,121.75,,6.2,22.45,32.7,41.08,10.9,0.65,67.88,2.85,10.8,5.53,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,13:00,02-Aug-2021,14:00,71.5,36.0,31.73,736.09,69.8,66.97,95.5,,5.55,18.83,26.88,41.25,9.15,0.53,52.8,1.92,7.93,3.65,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,14:00,02-Aug-2021,15:00,54.25,27.0,29.87,735.71,55.5,81.73,73.25,,6.8,23.07,32.95,40.6,8.6,0.65,23.9,3.53,11.47,3.45,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,15:00,02-Aug-2021,16:00,27.75,19.0,30.25,735.62,51.05,76.93,79.25,,4.0,16.62,25.12,37.0,6.13,0.68,30.7,7.53,18.15,6.1,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,16:00,02-Aug-2021,17:00,34.5,20.5,30.07,735.75,34.33,78.78,66.25,,17.02,36.48,42.47,33.85,6.78,0.9,13.65,6.45,12.3,6.02,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,17:00,02-Aug-2021,18:00,42.0,19.5,30.67,736.11,27.95,77.03,97.75,,11.92,33.05,43.88,32.57,2.57,1.07,16.88,5.17,20.9,12.47,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,18:00,02-Aug-2021,19:00,77.75,28.75,30.4,735.86,16.5,75.85,122.25,,23.62,43.55,45.72,32.28,15.28,1.05,7.4,3.42,17.32,8.95,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,19:00,02-Aug-2021,20:00,80.25,25.75,30.23,735.43,7.73,76.58,115.75,,23.7,43.1,44.75,30.67,14.73,1.25,6.47,4.2,18.68,11.0,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,20:00,02-Aug-2021,21:00,88.75,31.25,30.15,736.11,7.5,78.28,123.5,,43.27,58.72,44.1,30.73,17.48,1.5,5.2,5.57,16.05,11.38,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,21:00,02-Aug-2021,22:00,92.75,41.0,30.23,735.83,7.43,77.12,131.25,,77.25,87.33,45.8,31.95,19.82,1.6,2.92,5.28,21.88,11.62,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,22:00,02-Aug-2021,23:00,114.5,41.25,30.28,735.99,7.38,77.18,142.0,,44.05,58.12,41.83,30.88,20.5,1.25,4.2,3.9,21.83,9.15,,
"Punjabi Bagh, Delhi - DPCC",02-Aug-2021,23:00,03-Aug-2021,00:00,112.0,43.5,30.12,735.64,7.35,79.18,170.5,,53.8,65.78,41.25,30.23,17.73,1.27,4.7,3.5,21.07,6.72,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,00:00,03-Aug-2021,01:00,114.75,46.25,30.0,735.75,7.4,80.17,155.5,,30.65,44.05,35.85,31.25,5.73,1.0,2.7,3.15,14.85,5.0,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,01:00,03-Aug-2021,02:00,103.0,44.75,30.0,735.77,7.4,80.85,138.5,,20.7,34.62,33.45,33.5,6.47,0.8,12.1,3.0,10.97,3.85,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,02:00,03-Aug-2021,03:00,96.5,54.0,29.9,735.84,7.35,81.45,156.0,,17.7,30.7,30.6,26.62,8.4,0.7,7.22,4.5,9.45,3.2,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,03:00,03-Aug-2021,04:00,88.25,45.0,29.8,735.92,7.33,81.25,153.5,,10.58,23.57,28.15,26.88,4.78,0.62,4.9,2.15,8.75,4.45,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,04:00,03-Aug-2021,05:00,72.5,36.75,29.7,735.84,7.33,81.45,151.0,,14.68,26.4,27.1,27.15,5.45,0.6,2.88,1.9,6.8,4.85,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,05:00,03-Aug-2021,06:00,80.25,37.5,29.62,735.75,7.93,81.88,141.5,,19.0,30.75,28.7,26.62,5.4,0.57,2.6,1.73,11.3,1.7,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,06:00,03-Aug-2021,07:00,64.75,32.25,29.35,735.69,18.32,81.75,118.5,,14.35,25.3,25.58,26.45,10.7,0.67,3.83,1.48,11.25,1.48,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,07:00,03-Aug-2021,08:00,72.75,33.0,30.12,735.86,53.47,78.12,132.0,,13.53,24.95,26.25,26.08,13.55,0.78,7.13,1.85,4.75,1.58,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,08:00,03-Aug-2021,09:00,79.0,40.5,30.93,735.9,105.65,71.38,126.5,,13.7,24.05,24.18,25.8,15.83,0.65,16.77,1.5,4.0,1.35,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,09:00,03-Aug-2021,10:00,72.0,36.75,32.08,735.81,120.42,64.38,136.0,,10.53,24.05,29.05,26.85,15.4,0.72,29.55,1.35,3.53,1.48,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,10:00,03-Aug-2021,11:00,73.0,39.5,32.12,735.9,147.85,63.43,135.25,,11.0,27.3,34.52,28.05,16.22,0.85,36.92,1.65,5.95,2.4,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,11:00,03-Aug-2021,12:00,82.0,37.5,33.4,735.67,243.88,55.9,130.5,,9.45,22.15,27.1,28.3,14.87,0.73,43.75,1.9,9.65,3.88,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,12:00,03-Aug-2021,13:00,76.0,26.25,32.88,735.86,181.97,55.3,137.75,,13.75,28.2,31.93,29.92,14.32,0.78,36.95,1.65,8.43,4.38,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,13:00,03-Aug-2021,14:00,79.0,22.0,33.58,735.75,111.05,54.25,136.75,,13.08,26.48,29.75,30.4,13.23,0.77,40.45,1.52,9.1,4.0,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,14:00,03-Aug-2021,15:00,59.0,16.0,33.05,735.71,87.0,56.05,137.75,,12.28,26.2,30.45,30.85,11.35,0.85,35.35,1.48,7.53,3.12,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,15:00,03-Aug-2021,16:00,49.25,16.0,31.95,735.92,55.6,55.8,137.0,,10.33,24.85,30.98,31.7,10.57,0.8,45.45,1.73,7.7,4.4,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,16:00,03-Aug-2021,17:00,43.0,16.5,32.27,735.94,56.73,56.43,139.25,,8.2,24.73,33.88,32.85,10.2,0.83,51.9,1.68,7.22,3.7,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,17:00,03-Aug-2021,18:00,61.5,20.5,31.85,735.86,33.9,58.12,140.75,,19.85,41.67,47.88,33.05,15.1,1.0,28.58,2.23,10.03,4.57,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,18:00,03-Aug-2021,19:00,75.5,27.0,31.2,735.88,12.35,60.45,148.0,,28.5,52.97,55.92,31.8,20.95,1.32,16.45,3.05,11.68,7.3,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,19:00,03-Aug-2021,20:00,87.25,23.0,30.6,735.68,7.22,62.85,134.5,,20.65,45.48,53.92,30.0,19.18,1.25,9.25,4.32,17.7,11.57,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,20:00,03-Aug-2021,21:00,92.5,22.25,29.95,735.67,7.07,65.75,117.0,,21.45,44.07,50.0,28.27,21.02,1.2,4.72,3.67,17.17,9.1,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,21:00,03-Aug-2021,22:00,97.0,30.0,29.9,735.66,7.05,66.53,134.5,,51.8,70.8,53.67,28.93,21.6,1.57,6.18,4.2,17.93,9.45,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,22:00,03-Aug-2021,23:00,101.25,33.25,29.9,735.73,7.0,66.33,149.25,,45.63,64.42,51.25,28.5,24.97,1.62,44.47,4.4,16.27,10.77,,
"Punjabi Bagh, Delhi - DPCC",03-Aug-2021,23:00,04-Aug-2021,00:00,108.0,33.0,29.6,735.66,7.05,67.6,148.5,,23.15,43.32,46.0,27.57,25.53,1.2,43.92,3.3,14.1,7.6,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,00:00,04-Aug-2021,01:00,107.0,35.25,29.23,735.88,7.05,70.57,141.25,,23.07,41.62,42.88,27.27,14.77,1.07,4.8,3.15,12.35,5.62,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,01:00,04-Aug-2021,02:00,144.25,47.75,29.73,736.03,7.1,73.47,147.75,,14.53,31.23,36.4,31.38,14.8,0.8,8.0,2.52,12.43,3.02,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,02:00,04-Aug-2021,03:00,102.25,36.25,29.6,735.98,7.0,75.33,145.25,,6.5,20.98,29.45,25.0,12.95,0.75,8.38,1.75,10.67,1.93,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,03:00,04-Aug-2021,04:00,91.75,31.0,29.95,735.6,7.05,76.15,144.5,,5.0,18.73,27.55,24.57,6.43,0.72,8.27,1.75,5.95,2.02,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,04:00,04-Aug-2021,05:00,71.0,35.0,29.85,735.97,7.1,77.02,139.0,,5.17,17.77,25.52,24.95,10.88,0.7,7.05,1.7,4.98,1.83,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,05:00,04-Aug-2021,06:00,84.75,45.25,29.62,735.86,7.72,76.75,131.0,,5.5,17.23,23.95,24.82,9.13,0.73,5.05,1.92,4.65,1.12,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,06:00,04-Aug-2021,07:00,81.75,35.5,29.6,735.75,25.02,73.35,138.5,,9.78,20.73,24.0,23.63,15.88,0.6,10.6,1.18,5.53,1.12,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,07:00,04-Aug-2021,08:00,59.25,20.5,29.72,735.86,46.6,69.12,132.0,,13.85,23.67,23.3,23.8,11.88,0.6,13.28,0.97,5.38,1.0,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,08:00,04-Aug-2021,09:00,60.75,17.0,30.78,735.47,142.2,65.28,132.25,,11.45,22.3,24.32,25.18,15.45,0.67,31.25,0.85,5.08,1.05,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,09:00,04-Aug-2021,10:00,53.5,24.0,32.45,735.99,110.97,57.75,131.75,,14.25,26.97,28.93,26.5,18.1,0.67,53.1,1.12,4.65,1.2,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,10:00,04-Aug-2021,11:00,78.75,33.75,33.15,735.73,195.43,54.95,123.75,,9.07,25.03,33.15,26.7,17.1,0.82,47.8,1.47,5.53,1.85,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,11:00,04-Aug-2021,12:00,79.75,27.25,33.12,735.83,254.45,55.32,130.5,,12.15,28.6,35.2,29.45,14.73,0.9,51.55,1.88,8.07,2.73,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,12:00,04-Aug-2021,13:00,79.75,28.25,33.62,735.79,197.95,53.23,125.25,,11.22,30.65,40.4,29.15,12.8,0.75,61.2,1.85,7.42,2.97,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,13:00,04-Aug-2021,14:00,65.0,27.75,33.17,735.79,127.6,54.68,136.75,,8.68,26.8,37.1,30.12,13.38,0.75,83.25,1.85,7.65,2.8,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,14:00,04-Aug-2021,15:00,67.5,25.75,33.12,735.9,93.22,54.55,142.0,,8.65,25.7,35.02,31.85,15.93,0.7,84.98,1.73,7.73,2.6,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,15:00,04-Aug-2021,16:00,66.5,28.75,33.05,735.84,69.65,54.7,138.5,,6.18,25.07,37.65,31.0,13.83,0.75,77.4,1.65,6.9,2.38,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,16:00,04-Aug-2021,17:00,65.25,22.5,32.98,735.83,53.75,54.53,126.5,,3.03,17.8,28.8,30.12,18.0,0.68,94.78,1.88,7.85,3.03,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,17:00,04-Aug-2021,18:00,60.25,24.25,32.4,735.67,15.08,56.17,146.75,,7.03,31.4,48.25,30.23,14.6,0.83,58.17,1.85,8.53,2.88,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,18:00,04-Aug-2021,19:00,69.25,26.0,32.1,735.86,14.45,57.95,111.75,,2.8,24.35,41.45,30.65,12.48,0.8,47.65,2.52,14.25,5.75,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,19:00,04-Aug-2021,20:00,69.0,28.75,31.68,735.86,7.15,60.5,96.5,,10.27,38.23,56.17,28.15,5.25,1.03,18.8,2.95,18.0,5.78,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,20:00,04-Aug-2021,21:00,87.25,29.75,31.43,735.75,7.1,62.82,85.75,,28.47,57.25,63.97,29.05,6.4,1.5,5.95,4.85,19.9,10.22,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,21:00,04-Aug-2021,22:00,122.75,34.75,31.02,735.81,7.05,65.15,59.0,,48.67,72.25,61.2,28.62,9.33,1.63,6.58,5.72,20.35,12.43,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,22:00,04-Aug-2021,23:00,121.5,36.75,31.02,735.94,7.1,65.95,102.0,,56.4,78.9,61.9,30.0,8.02,1.88,80.52,5.9,22.0,12.7,,
"Punjabi Bagh, Delhi - DPCC",04-Aug-2021,23:00,05-Aug-2021,00:00,157.75,49.75,30.78,735.81,7.1,68.4,112.0,,66.25,85.3,58.8,29.5,11.9,2.13,42.73,6.08,24.48,13.8,,
"Punjabi Bagh, Delhi - DPCC",05-Aug-2021,00:00,05-Aug-2021,01:00,230.25,65.25,30.65,735.58,7.1,69.78,133.0,,63.5,80.47,53.98,28.57,28.15,1.5,10.32,6.28,23.75,13.65,,
"Punjabi Bagh, Delhi - DPCC",05-Aug-2021,01:00,05-Aug-2021,02:00,197.75,77.25,30.42,735.77,7.07,71.38,118.0,,56.68,73.82,51.92,32.1,28.8,1.2,44.5,6.0,22.77,11.28,,
"Punjabi Bagh, Delhi - DPCC",05-Aug-2021,02:00,05-Aug-2021,03:00,222.25,96.0,30.4,735.81,7.12,72.45,155.0,,38.75,56.88,47.53,26.68,21.27,0.78,11.8,5.25,23.15,8.25,,
"Punjabi Bagh, Delhi - DPCC",05-Aug-2021,03:00,05-Aug-2021,04:00,200.5,69.75,30.2,735.75,7.12,73.45,146.0,,18.4,35.3,38.17,25.92,21.2,0.47,4.78,3.22,17.75,5.28,,
"Punjabi Bagh, Delhi - DPCC",05-Aug-2021,04:00,05-Aug-2021,05:00,144.25,49.0,30.1,735.84,7.05,75.58,162.5,,14.78,28.78,31.43,26.85,24.17,0.45,6.78,2.65,13.5,3.0,,
"Punjabi Bagh, Delhi - DPCC",05-Aug-2021,05:00,05-Aug-2021,06:00,119.25,58.75,30.1,736.11,7.6,76.0,164.25,,17.73,30.35,29.88,25.7,24.13,0.47,26.7,3.0,8.38,2.98,,
"Punjabi Bagh, Delhi - DPCC",05-Aug-2021,06:00,05-Aug-2021,07:00,110.5,50.5,30.15,735.86,21.0,75.68,60.25,,27.38,40.33,33.9,25.9,22.57,0.9,77.5,2.98,10.1,3.07,,
"Punjabi Bagh, Delhi - DPCC",05-Aug-2021,07:00,05-Aug-2021,08:00,123.75,46.5,30.6,735.97,38.33,72.22,106.25,,13.07,28.6,33.72,26.97,21.68,0.82,38.27,2.6,14.93,3.47,,
"Punjabi Bagh, Delhi - DPCC",05-Aug-2021,08:00,05-Aug-2021,09:00,103.5,44.5,30.7,735.75,50.83,71.17,116.0,,12.65,25.98,29.48,25.9,24.98,0.75,16.23,1.62,7.8,2.38,,
"Punjabi Bagh, Delhi - DPCC",05-Aug-2021,09:00,05-Aug-2021,10:00,73.5,35.5,31.43,735.73,104.85,67.9,111.75,,8.57,22.23,28.62,27.95,23.42,0.75,22.45,1.52,7.05,2.1,,
"Punjabi Bagh, Delhi - DPCC",05-Aug-2021,10:00,05-Aug-2021,11:00,83.25,40.5,32.75,735.84,200.68,60.95,120.75,,8.7,25.55,34.62,29.9,20.5,0.85,40.58,1.75,6.9,2.73,,
"Punjabi Bagh, Delhi - DPCC",05-Aug-2021,11:00,05-Aug-2021,12:00,102.25,44.25,32.55,736.01,133.97,60.35,134.25,,11.15,31.77,42.65,31.67,25.77,0.97,53.7,2.17,8.93,3.07,,
"Punjabi Bagh, Delhi - DPCC",05-Aug-2021,12:00,05-Aug-2021,13:00,104.75,41.5,32.5,735.73,199.45,58.8,129.5,,10.28,24.98,31.2,33.98,21.98,0.75,37.0,2.27,9.4,6.55,,
"Punjabi Bagh, Delhi - DPCC",05-Aug-2021,13:00,05-Aug-2021,14:00,79.0,16.5,33.02,735.86,122.05,56.52,135.25,,6.45,18.57,25.02,35.48,21.53,0.67,57.77,1.6,8.12,4.6,,
"Punjabi Bagh, Delhi - DPCC",05-Aug-2021,14:00,05-Aug-2021,15:00,66.0,27.75,33.15,735.9,101.92,55.38,145.75,,6.4,17.9,23.83,36.5,18.85,0.57,77.1,1.35,5.25,2.35,,
"Punjabi Bagh, Delhi - DPCC",05-Aug-2021,15:00,05-Aug-2021,16:00,64.25,29.75,33.25,736.03,68.45,54.45,144.25,,3.4,16.45,25.67,36.5,22.15,0.62,95.6,1.45,7.03,2.0,,
"Punjabi Bagh, Delhi - DPCC",05-Aug-2021,16:00,05-Aug-2021,17:00,70.75,30.25,33.02,735.83,51.2,55.23,135.75,,2.33,13.82,22.45,37.2,17.7,0.57,115.3,1.78,9.93,4.6,,
"Punjabi Bagh, Delhi - DPCC",05-Aug-2021,17:00,05-Aug-2021,18:00,79.5,34.5,32.98,736.07,39.6,54.4,125.75,,3.67,17.83,27.9,38.68,23.53,0.6,87.27,1.52,7.68,3.52,,
"Punjabi Bagh, Delhi - DPCC",05-Aug-2021,18:00,05-Aug-2021,19:00,75.5,34.25,32.58,735.81,18.03,56.25,127.0,,5.45,23.2,35.27,37.4,18.0,0.72,64.65,1.58,7.95,3.33,,
"Punjabi Bagh, Delhi - DPCC",05-Aug-2021,19:00,05-Aug-2021,20:00,67.75,29.33,31.83,735.79,7.3,63.5,88.5,,7.22,31.57,48.35,35.83,18.32,1.02,34.97,2.42,13.9,16.3,,
