Station Name,From,FT,To,TT,PM10(ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),RF(mm),NOx(ppb),NO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter,Latitude,Longitude
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,00:00,01-Aug-2021,01:00,267.0,50.5,28.62,974.8,4.0,76.57,71.78,0.0,75.35,25.5,1.8,9.43,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,01:00,01-Aug-2021,02:00,180.5,51.5,28.48,974.38,4.07,77.7,71.85,0.0,92.22,28.95,1.88,13.8,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,02:00,01-Aug-2021,03:00,176.75,52.0,28.6,974.3,4.0,78.28,71.9,0.0,86.8,18.7,1.9,9.33,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,03:00,01-Aug-2021,04:00,199.25,54.75,28.55,973.9,4.0,78.0,252.93,0.0,84.23,22.33,1.75,7.2,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,04:00,01-Aug-2021,05:00,135.5,41.5,28.6,973.75,4.0,76.4,313.23,0.0,60.7,24.12,1.05,5.82,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,05:00,01-Aug-2021,06:00,74.5,28.0,28.25,974.15,4.0,73.25,283.8,0.0,33.77,24.05,0.68,17.12,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,06:00,01-Aug-2021,07:00,31.75,19.0,25.15,975.55,4.43,79.73,186.4,2.25,19.65,13.5,0.4,16.45,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,07:00,01-Aug-2021,08:00,8.0,2.0,24.95,975.95,4.92,81.7,182.22,1.5,17.5,17.38,0.4,14.0,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,08:00,01-Aug-2021,09:00,11.25,3.25,25.15,975.7,7.52,81.92,114.45,1.0,16.8,19.27,0.47,10.0,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,09:00,01-Aug-2021,10:00,12.5,7.25,25.48,975.42,21.15,81.75,275.65,0.25,19.12,22.12,0.5,7.8,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,10:00,01-Aug-2021,11:00,16.25,9.25,25.98,975.1,59.55,80.92,342.4,0.12,20.17,22.12,0.6,7.93,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,11:00,01-Aug-2021,12:00,29.75,15.25,27.05,975.03,113.75,77.95,276.3,0.0,28.52,27.7,0.77,8.6,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,12:00,01-Aug-2021,13:00,49.25,22.0,28.68,974.4,142.05,71.62,285.07,0.0,25.95,28.8,0.85,10.38,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,13:00,01-Aug-2021,14:00,46.25,19.25,30.52,973.8,181.4,65.78,277.82,0.0,20.77,25.95,0.77,14.07,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,14:00,01-Aug-2021,15:00,44.5,11.0,32.7,973.0,331.48,57.15,232.95,0.0,12.93,17.15,0.55,23.4,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,15:00,01-Aug-2021,16:00,50.25,10.5,33.1,972.38,309.55,58.08,177.2,0.0,12.0,17.95,0.6,28.33,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,16:00,01-Aug-2021,17:00,60.25,12.25,34.67,972.17,380.95,54.88,205.78,0.0,11.7,18.45,0.6,35.38,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,17:00,01-Aug-2021,18:00,56.0,24.0,32.0,971.9,66.05,61.95,227.5,0.0,10.93,18.93,0.65,46.12,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,18:00,01-Aug-2021,19:00,75.0,32.5,30.4,972.42,17.67,69.6,181.93,0.0,15.38,26.73,0.97,42.78,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,19:00,01-Aug-2021,20:00,98.75,41.75,29.38,973.12,4.42,73.1,335.23,0.0,32.38,57.67,1.33,16.08,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,20:00,01-Aug-2021,21:00,114.25,52.5,28.92,973.67,4.0,74.93,337.83,0.0,31.38,54.35,1.88,16.77,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,21:00,01-Aug-2021,22:00,142.75,67.0,28.53,974.23,4.0,76.2,341.1,0.0,41.15,51.7,2.27,10.78,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,22:00,01-Aug-2021,23:00,164.25,67.25,28.52,974.32,4.03,77.83,341.28,0.0,42.1,58.62,2.45,34.4,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",01-Aug-2021,23:00,02-Aug-2021,00:00,174.5,88.25,28.23,974.1,4.0,78.65,341.18,0.0,45.88,51.2,2.5,61.4,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,00:00,02-Aug-2021,01:00,199.75,99.5,27.92,973.73,4.03,79.53,336.95,0.0,50.9,53.45,2.07,60.2,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,01:00,02-Aug-2021,02:00,209.0,107.75,28.02,973.35,4.0,79.0,340.78,0.0,65.8,51.85,2.17,64.6,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,02:00,02-Aug-2021,03:00,187.75,91.5,28.0,973.05,4.0,79.5,341.2,0.0,59.8,39.7,2.17,60.03,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,03:00,02-Aug-2021,04:00,191.25,89.0,28.05,973.02,4.0,79.67,341.27,0.0,63.33,42.15,2.17,63.1,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,04:00,02-Aug-2021,05:00,166.5,85.25,28.15,973.23,4.0,77.73,128.8,0.0,50.45,37.27,2.17,57.4,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,05:00,02-Aug-2021,06:00,127.5,76.5,28.13,973.7,4.25,77.38,238.05,0.0,33.25,31.15,2.17,31.4,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,06:00,02-Aug-2021,07:00,89.75,48.5,28.1,974.28,10.15,75.15,118.87,0.0,20.02,19.07,2.17,14.9,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,07:00,02-Aug-2021,08:00,40.25,22.25,28.08,974.9,31.98,76.95,155.45,0.0,14.4,16.68,2.17,12.0,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,08:00,02-Aug-2021,09:00,29.5,19.25,28.62,975.6,37.4,73.67,19.05,0.0,14.5,18.75,2.17,11.08,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,09:00,02-Aug-2021,10:00,33.0,16.75,29.3,975.98,79.5,69.88,135.97,0.0,12.85,17.92,0.6,14.57,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,10:00,02-Aug-2021,11:00,40.75,17.75,30.23,976.0,111.17,65.85,186.13,0.0,14.2,23.3,0.8,25.45,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,11:00,02-Aug-2021,12:00,53.25,28.5,30.8,975.9,119.82,64.08,263.98,0.0,14.02,23.07,0.85,44.88,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,12:00,02-Aug-2021,13:00,74.25,42.5,32.0,975.32,140.88,60.77,95.43,0.0,12.18,20.7,0.82,67.2,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,13:00,02-Aug-2021,14:00,67.0,31.75,32.48,974.6,163.28,59.73,70.97,0.0,10.45,17.35,0.68,45.77,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,14:00,02-Aug-2021,15:00,51.75,21.5,33.73,973.85,395.83,57.5,40.4,0.0,9.25,14.88,0.65,37.35,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,15:00,02-Aug-2021,16:00,47.75,18.5,34.17,973.53,263.82,55.0,39.62,0.0,8.2,13.18,0.58,33.88,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,16:00,02-Aug-2021,17:00,44.0,16.0,32.1,973.17,77.65,61.1,104.12,0.0,9.1,15.12,0.67,31.92,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,17:00,02-Aug-2021,18:00,63.25,21.25,32.02,973.2,76.22,62.6,95.05,0.0,12.9,21.02,0.77,30.05,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,18:00,02-Aug-2021,19:00,68.5,20.0,31.25,973.55,19.95,63.58,28.88,0.0,15.72,26.0,0.9,21.1,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,19:00,02-Aug-2021,20:00,74.25,25.5,29.92,974.02,4.35,70.05,265.35,0.0,21.2,35.78,1.18,15.45,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,20:00,02-Aug-2021,21:00,77.0,33.0,29.3,974.97,4.0,72.47,175.85,0.0,22.58,37.05,1.33,10.27,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,21:00,02-Aug-2021,22:00,79.0,34.25,29.4,975.6,4.0,72.8,12.0,0.0,23.77,36.65,1.37,39.52,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,22:00,02-Aug-2021,23:00,91.5,36.0,29.38,975.6,4.0,72.4,20.75,0.0,19.6,32.33,1.25,21.02,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",02-Aug-2021,23:00,03-Aug-2021,00:00,85.25,30.75,29.1,975.42,4.0,74.1,14.73,0.0,21.45,33.48,1.23,9.77,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,00:00,03-Aug-2021,01:00,90.75,34.25,28.75,975.25,4.0,75.3,8.82,0.0,19.62,31.07,1.0,10.25,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,01:00,03-Aug-2021,02:00,91.5,37.5,28.67,975.22,4.0,75.8,97.9,0.0,15.05,24.95,0.85,13.8,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,02:00,03-Aug-2021,03:00,76.0,34.5,28.72,974.95,4.03,75.4,34.8,0.0,15.1,23.4,0.7,9.23,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,03:00,03-Aug-2021,04:00,69.25,30.25,28.6,974.83,4.03,74.62,64.33,0.0,13.15,20.68,0.67,9.18,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,04:00,03-Aug-2021,05:00,62.25,28.75,28.27,975.03,4.0,75.4,67.07,0.0,9.72,14.9,0.57,10.92,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,05:00,03-Aug-2021,06:00,49.25,23.5,28.02,975.6,4.7,75.75,35.62,0.0,11.68,19.0,0.6,9.25,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,06:00,03-Aug-2021,07:00,53.5,27.25,28.32,975.95,18.8,73.3,45.53,0.0,12.28,19.5,0.58,11.55,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,07:00,03-Aug-2021,08:00,53.0,23.5,29.33,976.17,48.08,69.65,45.95,0.0,10.62,16.57,0.5,17.55,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,08:00,03-Aug-2021,09:00,49.25,20.25,30.38,976.27,91.0,66.9,57.73,0.0,9.22,13.6,0.58,21.38,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,09:00,03-Aug-2021,10:00,57.25,23.75,30.92,976.1,110.22,64.53,67.95,0.0,9.17,13.77,0.6,21.82,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,10:00,03-Aug-2021,11:00,61.0,20.25,31.92,976.38,120.4,61.6,48.93,0.0,9.22,13.73,0.65,25.6,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,11:00,03-Aug-2021,12:00,58.5,13.25,33.12,976.42,131.43,57.12,44.42,0.0,10.45,15.8,0.6,28.27,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,12:00,03-Aug-2021,13:00,50.75,15.0,33.83,975.85,125.4,53.55,41.23,0.0,9.93,14.0,0.58,28.7,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,13:00,03-Aug-2021,14:00,48.0,8.25,32.3,975.5,92.9,57.8,63.45,0.0,9.57,14.53,0.55,26.77,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,14:00,03-Aug-2021,15:00,42.5,5.75,33.08,975.0,423.92,57.2,48.9,0.0,10.32,14.97,0.57,26.83,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,15:00,03-Aug-2021,16:00,44.5,6.75,34.98,974.08,520.82,52.78,71.25,0.0,9.15,14.02,0.5,32.47,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,16:00,03-Aug-2021,17:00,48.5,10.75,33.58,973.85,220.65,55.75,107.05,0.0,9.17,14.62,0.55,30.82,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,17:00,03-Aug-2021,18:00,62.75,8.25,32.58,973.78,100.52,59.2,97.08,0.0,9.88,15.88,0.6,26.9,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,18:00,03-Aug-2021,19:00,74.67,13.33,31.27,974.15,16.88,62.23,121.92,0.0,13.53,22.3,0.67,21.72,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,19:00,03-Aug-2021,20:00,59.25,15.5,30.62,974.68,4.3,64.72,106.38,0.0,13.45,22.88,0.72,18.43,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,20:00,03-Aug-2021,21:00,66.75,15.25,30.2,975.52,4.03,66.22,90.35,0.0,17.75,28.52,0.85,13.45,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,21:00,03-Aug-2021,22:00,76.0,18.5,30.15,976.0,4.05,66.53,78.1,0.0,17.62,29.52,0.9,13.55,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,22:00,03-Aug-2021,23:00,67.75,17.25,29.55,976.23,4.05,68.15,70.03,0.0,14.85,25.32,0.82,15.57,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",03-Aug-2021,23:00,04-Aug-2021,00:00,63.25,19.0,29.27,976.27,4.05,69.47,52.85,0.0,15.95,26.62,0.78,12.45,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,00:00,04-Aug-2021,01:00,67.25,20.0,29.32,976.27,4.03,70.1,37.27,0.0,15.05,24.67,0.57,14.55,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,01:00,04-Aug-2021,02:00,56.0,14.0,29.05,976.1,4.1,70.38,46.88,0.0,10.42,17.15,0.5,18.1,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,02:00,04-Aug-2021,03:00,43.0,13.5,28.65,975.93,4.07,70.92,52.2,0.0,6.4,12.7,0.5,17.52,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,03:00,04-Aug-2021,04:00,31.75,11.0,28.23,976.17,4.07,71.25,96.3,0.0,7.3,12.52,0.5,17.35,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,04:00,04-Aug-2021,05:00,31.25,7.25,27.55,976.15,4.07,71.82,102.25,0.0,8.43,13.6,0.43,13.43,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,05:00,04-Aug-2021,06:00,22.75,4.5,27.05,976.23,4.75,73.0,80.88,0.0,8.45,13.62,0.4,14.08,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,06:00,04-Aug-2021,07:00,25.5,3.5,27.15,976.4,18.9,72.83,82.1,0.0,9.75,15.25,0.5,12.28,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,07:00,04-Aug-2021,08:00,34.5,5.25,28.12,976.65,42.55,69.6,97.02,0.0,8.87,12.93,0.5,17.72,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,08:00,04-Aug-2021,09:00,32.5,6.25,29.2,977.08,98.3,66.5,79.67,0.0,7.92,10.88,0.5,23.77,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,09:00,04-Aug-2021,10:00,41.25,7.25,30.58,977.6,169.6,63.4,72.97,0.0,8.35,11.97,0.58,26.7,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,10:00,04-Aug-2021,11:00,48.25,10.75,31.2,977.7,117.17,60.72,73.25,0.0,9.32,13.32,0.65,28.48,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,11:00,04-Aug-2021,12:00,55.25,15.75,31.75,977.67,133.9,58.55,57.13,0.0,8.1,12.93,0.6,31.1,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,12:00,04-Aug-2021,13:00,47.25,6.75,32.48,977.25,150.85,56.47,90.45,0.0,8.3,12.97,0.57,34.33,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,13:00,04-Aug-2021,14:00,47.25,9.75,33.52,976.53,194.53,53.55,123.8,0.0,7.27,11.4,0.6,40.2,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,14:00,04-Aug-2021,15:00,43.25,10.75,34.25,975.73,413.82,52.32,79.6,0.0,7.22,11.97,0.6,42.33,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,15:00,04-Aug-2021,16:00,41.0,7.0,34.38,975.27,452.47,52.45,125.97,0.0,7.45,12.0,0.6,46.25,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,16:00,04-Aug-2021,17:00,61.25,17.25,34.02,974.8,214.93,53.62,129.05,0.0,8.55,13.2,0.62,47.95,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,17:00,04-Aug-2021,18:00,88.25,41.0,32.8,974.58,76.1,57.77,127.47,0.0,10.15,17.1,0.7,42.1,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,18:00,04-Aug-2021,19:00,69.0,21.0,31.73,974.85,10.82,60.5,120.4,0.0,11.95,20.38,0.8,36.52,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,19:00,04-Aug-2021,20:00,76.5,22.75,31.03,975.45,4.33,63.65,115.43,0.0,14.9,25.22,0.95,25.88,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,20:00,04-Aug-2021,21:00,92.5,21.75,30.4,975.97,4.1,66.28,104.03,0.0,19.3,33.38,1.18,16.95,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,21:00,04-Aug-2021,22:00,105.5,34.0,29.77,976.52,4.07,67.42,108.9,0.0,24.57,40.92,1.38,10.9,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,22:00,04-Aug-2021,23:00,121.25,44.25,29.6,976.55,4.07,68.65,120.33,0.0,30.1,46.3,1.5,7.15,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",04-Aug-2021,23:00,05-Aug-2021,00:00,123.0,39.5,29.27,976.72,4.07,69.6,120.53,0.0,33.85,42.12,1.4,7.22,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,00:00,05-Aug-2021,01:00,144.5,45.0,28.9,976.55,4.0,71.75,112.1,0.0,63.0,44.1,1.2,7.85,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,01:00,05-Aug-2021,02:00,168.5,57.5,28.58,976.23,4.03,73.1,110.47,0.0,71.08,40.7,1.1,11.4,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,02:00,05-Aug-2021,03:00,141.5,53.75,28.38,975.98,4.07,73.28,115.33,0.0,36.0,37.8,0.8,8.8,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,03:00,05-Aug-2021,04:00,94.5,35.25,28.6,975.98,4.03,72.47,124.62,0.0,29.93,34.42,0.78,6.78,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,04:00,05-Aug-2021,05:00,72.0,27.5,28.32,976.1,4.07,73.0,146.88,0.0,27.83,31.65,0.65,7.5,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,05:00,05-Aug-2021,06:00,61.0,27.25,27.85,976.27,4.83,74.72,108.55,0.0,20.32,28.12,0.6,9.62,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,06:00,05-Aug-2021,07:00,59.75,25.0,28.35,976.6,17.95,74.38,105.93,0.0,17.7,24.2,0.7,9.12,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,07:00,05-Aug-2021,08:00,72.5,33.25,29.38,977.03,52.9,70.6,156.3,0.0,14.9,19.82,0.65,14.0,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,08:00,05-Aug-2021,09:00,67.75,31.75,30.55,977.38,106.02,67.15,128.57,0.0,10.6,15.67,0.6,21.38,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,09:00,05-Aug-2021,10:00,67.5,31.75,30.73,977.52,91.83,64.53,135.88,0.0,9.4,14.3,0.62,25.93,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,10:00,05-Aug-2021,11:00,75.5,29.0,31.25,977.57,110.88,63.02,113.85,0.0,10.05,15.85,0.62,32.6,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,11:00,05-Aug-2021,12:00,94.25,39.5,32.17,977.45,148.85,60.05,109.88,0.0,7.83,12.95,0.62,40.7,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,12:00,05-Aug-2021,13:00,85.5,33.25,32.35,977.03,129.55,58.27,52.6,0.0,8.72,14.25,0.65,42.38,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,13:00,05-Aug-2021,14:00,69.75,28.75,33.05,976.6,213.53,57.6,98.5,0.0,10.0,16.03,0.67,67.85,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,14:00,05-Aug-2021,15:00,75.5,28.25,35.17,975.83,609.4,49.25,33.6,0.0,7.9,12.57,0.6,64.38,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,15:00,05-Aug-2021,16:00,61.5,20.75,35.4,975.03,363.55,50.1,109.47,0.0,8.25,14.0,0.6,78.28,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,16:00,05-Aug-2021,17:00,72.0,25.75,35.3,974.27,249.62,50.42,93.23,0.0,8.53,14.97,0.63,93.35,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,17:00,05-Aug-2021,18:00,77.75,31.25,34.7,974.0,114.35,52.4,267.15,0.0,8.77,14.47,0.65,88.65,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,18:00,05-Aug-2021,19:00,71.25,23.0,33.25,974.23,29.33,56.07,351.67,0.0,11.5,20.25,0.75,52.05,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,19:00,05-Aug-2021,20:00,86.25,24.5,31.82,974.72,4.27,60.17,90.65,0.0,24.38,43.4,1.05,26.4,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,20:00,05-Aug-2021,21:00,100.0,29.5,31.08,975.53,4.03,64.17,354.15,0.0,28.0,48.38,1.18,15.7,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,21:00,05-Aug-2021,22:00,92.5,30.5,30.5,976.17,4.07,68.02,7.73,0.0,23.05,38.25,1.27,11.68,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,22:00,05-Aug-2021,23:00,91.0,31.25,30.25,976.38,4.05,67.28,175.78,0.0,20.45,33.88,1.2,32.12,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",05-Aug-2021,23:00,06-Aug-2021,00:00,93.25,35.5,29.7,976.35,4.1,68.22,95.65,0.0,17.93,30.68,1.12,70.15,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",06-Aug-2021,00:00,06-Aug-2021,01:00,79.0,31.25,29.35,976.5,4.05,70.0,95.03,0.0,22.97,37.52,0.88,19.75,1,0,0,0,28.530785,77.271255
"Okhla Phase-2, Delhi - DPCC",06-Aug-2021,01:00,06-Aug-2021,02:00,97.0,39.25,29.2,976.37,4.0,71.22,15.28,0.0,20.02,33.15,0.73,63.7,1,0,0,0,28.530785,77.271255
