Station Name,From,FT,To,TT,PM10(ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),RF(mm),NOx(ppb),NO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter,Latitude,Longitude
"Bawana, Delhi - DPCC",01-Aug-2021,00:00,01-Aug-2021,01:00,114.5,46.75,28.52,976.25,5.6,81.3,341.4,0.0,27.67,10.93,1.4,19.65,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,01:00,01-Aug-2021,02:00,132.75,64.25,28.32,975.88,5.6,83.1,225.72,0.0,24.73,9.7,1.3,51.65,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,02:00,01-Aug-2021,03:00,115.5,60.75,28.32,975.65,5.6,83.35,252.62,0.0,32.8,8.6,1.3,12.82,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,03:00,01-Aug-2021,04:00,131.25,78.25,28.33,975.4,5.57,83.8,262.18,0.0,27.92,8.9,1.37,8.4,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,04:00,01-Aug-2021,05:00,130.0,84.25,28.25,975.38,5.6,83.92,233.28,0.12,17.52,7.83,1.23,7.6,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,05:00,01-Aug-2021,06:00,87.25,62.0,27.4,975.53,6.12,84.85,273.45,1.0,8.1,4.42,1.03,2.47,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,06:00,01-Aug-2021,07:00,31.0,29.0,25.7,976.67,7.1,84.03,174.55,1.5,4.25,2.32,0.88,2.1,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,07:00,01-Aug-2021,08:00,31.0,29.0,25.18,977.45,8.3,85.08,149.47,1.25,4.15,2.67,0.9,7.0,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,08:00,01-Aug-2021,09:00,31.0,29.0,25.27,977.38,15.32,85.12,109.75,0.0,6.83,4.42,0.9,11.2,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,09:00,01-Aug-2021,10:00,18.0,11.0,25.62,976.82,73.0,84.88,114.6,0.0,7.0,4.12,0.83,13.2,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,10:00,01-Aug-2021,11:00,18.0,11.0,27.33,976.7,200.8,81.55,175.57,1.25,9.38,4.97,0.88,11.73,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,11:00,01-Aug-2021,12:00,18.0,11.0,30.17,976.43,426.9,71.72,279.68,0.0,11.15,5.88,0.82,8.95,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,12:00,01-Aug-2021,13:00,22.0,17.0,30.28,975.83,289.02,68.38,330.35,0.0,5.72,3.0,0.7,6.75,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,13:00,01-Aug-2021,14:00,22.5,17.75,30.32,975.3,205.1,68.38,327.9,0.0,4.62,2.68,0.8,5.23,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,14:00,01-Aug-2021,15:00,28.5,20.0,29.67,974.65,199.25,71.12,179.85,0.0,4.75,3.15,0.8,9.93,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,15:00,01-Aug-2021,16:00,46.0,20.0,30.95,974.02,244.83,67.7,243.93,0.0,5.08,3.25,0.65,16.73,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,16:00,01-Aug-2021,17:00,60.75,23.75,32.23,973.55,261.32,63.22,219.1,0.0,7.22,5.3,0.73,20.02,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,17:00,01-Aug-2021,18:00,67.25,34.75,32.12,973.42,140.75,63.8,230.1,0.0,7.2,5.5,0.7,29.2,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,18:00,01-Aug-2021,19:00,52.0,29.0,31.15,974.05,74.55,64.75,311.43,0.0,4.38,3.32,0.6,16.05,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,19:00,01-Aug-2021,20:00,28.0,17.25,29.42,974.67,7.47,74.32,317.7,0.0,7.72,6.15,0.75,11.62,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,20:00,01-Aug-2021,21:00,50.0,29.25,28.83,975.1,5.55,78.12,161.07,0.0,8.35,6.72,0.87,9.5,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,21:00,01-Aug-2021,22:00,63.5,35.75,28.95,975.58,5.55,79.67,140.08,0.0,12.22,9.27,1.38,6.25,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,22:00,01-Aug-2021,23:00,72.25,38.0,28.65,975.75,5.53,80.28,135.97,0.0,13.72,9.92,1.48,13.03,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",01-Aug-2021,23:00,02-Aug-2021,00:00,85.0,47.0,27.8,975.8,5.53,82.95,117.0,0.0,17.68,11.1,1.68,15.45,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,00:00,02-Aug-2021,01:00,81.75,45.25,27.62,975.47,5.53,84.02,193.35,0.0,16.57,10.77,1.55,30.07,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,01:00,02-Aug-2021,02:00,72.25,41.0,27.62,974.95,5.53,84.65,201.35,0.0,17.23,10.68,1.52,73.4,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,02:00,02-Aug-2021,03:00,80.0,47.0,27.67,974.67,5.53,84.3,148.8,0.0,40.1,12.7,1.52,27.88,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,03:00,02-Aug-2021,04:00,98.25,57.75,27.77,974.7,5.55,84.42,165.35,0.0,32.55,8.85,2.0,23.42,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,04:00,02-Aug-2021,05:00,89.5,61.25,27.68,975.05,5.55,82.25,244.0,0.0,25.48,11.02,1.55,11.72,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,05:00,02-Aug-2021,06:00,87.5,55.25,27.68,975.3,6.72,82.5,216.67,0.0,18.9,8.5,1.43,3.43,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,06:00,02-Aug-2021,07:00,90.75,53.75,27.62,975.85,26.8,82.77,305.45,0.0,21.68,9.43,1.48,12.2,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,07:00,02-Aug-2021,08:00,100.0,55.25,28.62,976.38,84.42,80.03,282.52,0.0,20.18,9.75,1.48,11.35,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,08:00,02-Aug-2021,09:00,85.0,53.0,30.43,977.2,173.98,71.57,272.0,0.0,23.65,13.48,1.43,11.03,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,09:00,02-Aug-2021,10:00,82.25,53.75,30.93,977.62,198.68,69.08,249.7,0.0,12.93,7.55,1.22,25.07,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,10:00,02-Aug-2021,11:00,84.0,61.25,31.5,977.7,195.02,67.92,324.8,0.0,12.45,7.75,1.35,16.82,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,11:00,02-Aug-2021,12:00,110.75,76.0,31.65,977.65,182.88,67.33,245.1,0.0,10.93,7.65,1.2,16.98,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,12:00,02-Aug-2021,13:00,94.5,67.5,33.35,977.17,528.73,61.0,59.15,0.0,9.08,6.58,1.0,16.07,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,13:00,02-Aug-2021,14:00,67.5,45.0,35.25,976.52,662.67,53.4,85.75,0.0,5.6,3.67,0.93,7.97,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,14:00,02-Aug-2021,15:00,44.0,26.0,32.25,975.7,160.18,61.15,89.68,0.0,4.65,3.25,0.97,11.43,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,15:00,02-Aug-2021,16:00,43.25,24.0,31.07,975.33,128.5,67.12,132.47,0.0,6.28,4.53,0.85,17.6,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,16:00,02-Aug-2021,17:00,53.25,29.25,28.85,975.12,77.9,77.1,123.23,0.0,8.68,6.47,0.9,18.52,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,17:00,02-Aug-2021,18:00,62.0,35.75,29.55,975.03,51.88,74.77,51.27,0.0,10.88,7.98,0.97,19.5,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,18:00,02-Aug-2021,19:00,58.25,34.0,29.23,975.3,33.23,74.1,79.12,0.0,13.57,10.07,1.12,9.3,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,19:00,02-Aug-2021,20:00,64.75,33.75,28.5,975.77,6.25,77.88,88.22,0.0,20.85,14.97,1.32,7.67,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,20:00,02-Aug-2021,21:00,91.0,43.25,28.8,976.55,5.53,76.88,48.2,0.0,21.85,15.15,1.33,6.53,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,21:00,02-Aug-2021,22:00,89.25,47.0,28.93,977.23,5.55,75.47,45.23,0.0,15.7,11.6,1.18,3.8,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,22:00,02-Aug-2021,23:00,81.5,45.75,28.73,977.3,5.55,76.98,82.9,0.0,13.57,9.6,1.1,11.05,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",02-Aug-2021,23:00,03-Aug-2021,00:00,70.75,41.0,28.17,976.93,5.5,80.25,69.55,0.0,11.9,7.92,1.02,11.32,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,00:00,03-Aug-2021,01:00,69.25,45.25,28.45,977.07,5.5,79.42,20.07,0.0,11.15,7.8,1.0,9.22,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,01:00,03-Aug-2021,02:00,89.0,62.0,28.62,976.9,5.55,78.6,77.1,0.0,9.8,6.75,0.95,68.8,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,02:00,03-Aug-2021,03:00,71.25,45.75,28.17,976.45,5.5,80.67,83.57,0.0,8.3,4.6,0.95,14.18,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,03:00,03-Aug-2021,04:00,64.0,44.25,28.0,976.5,5.5,81.12,60.2,0.0,7.5,4.65,1.02,7.33,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,04:00,03-Aug-2021,05:00,66.0,48.75,28.05,976.75,5.5,80.25,43.7,0.0,8.82,5.53,0.97,6.47,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,05:00,03-Aug-2021,06:00,62.0,40.25,27.82,977.38,7.95,81.08,61.05,0.0,7.38,4.6,0.97,4.25,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,06:00,03-Aug-2021,07:00,58.0,33.75,28.1,977.83,48.98,79.95,65.45,0.0,7.78,4.6,1.0,7.8,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,07:00,03-Aug-2021,08:00,58.0,32.0,29.45,977.85,181.93,75.45,58.33,0.0,7.75,4.12,1.05,9.88,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,08:00,03-Aug-2021,09:00,60.75,34.75,31.3,978.1,323.7,66.67,91.53,0.0,5.05,2.6,0.93,7.15,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,09:00,03-Aug-2021,10:00,44.25,27.75,32.27,978.1,433.88,63.27,107.28,0.0,3.97,2.05,0.85,15.38,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,10:00,03-Aug-2021,11:00,55.5,38.0,32.8,978.58,432.6,61.15,64.25,0.0,5.12,3.3,0.8,14.97,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,11:00,03-Aug-2021,12:00,69.75,42.75,33.8,978.38,640.4,58.1,63.75,0.12,5.6,3.67,0.75,14.83,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,12:00,03-Aug-2021,13:00,70.0,37.75,34.7,977.82,669.73,55.4,63.22,0.0,5.58,3.7,0.7,14.73,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,13:00,03-Aug-2021,14:00,61.75,31.25,35.47,977.25,714.25,53.23,78.17,0.0,5.63,3.75,0.6,14.12,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,14:00,03-Aug-2021,15:00,54.5,21.5,36.12,976.6,645.18,51.6,89.67,0.12,4.95,3.35,0.63,4.1,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,15:00,03-Aug-2021,16:00,52.25,16.25,35.38,975.7,483.58,53.43,91.35,0.0,4.28,2.72,0.6,15.92,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,16:00,03-Aug-2021,17:00,50.5,15.0,34.53,975.47,193.05,55.35,97.23,0.12,4.2,2.58,0.62,14.42,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,17:00,03-Aug-2021,18:00,52.0,16.5,33.62,975.28,100.9,58.0,106.3,0.0,3.6,2.42,0.7,23.38,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,18:00,03-Aug-2021,19:00,53.0,14.0,32.1,975.65,24.18,61.5,116.45,0.0,5.08,3.62,0.68,20.05,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,19:00,03-Aug-2021,20:00,60.5,22.25,30.77,976.2,6.05,66.75,130.5,0.0,8.6,7.05,0.85,13.62,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,20:00,03-Aug-2021,21:00,78.5,29.25,29.9,977.2,5.5,70.6,140.98,0.0,12.53,10.05,1.07,9.1,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,21:00,03-Aug-2021,22:00,97.25,30.75,29.3,977.62,5.5,73.33,135.0,0.0,29.7,17.25,1.62,6.25,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,22:00,03-Aug-2021,23:00,115.0,33.0,29.03,978.0,5.5,75.0,93.6,0.0,30.65,15.35,1.65,12.67,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",03-Aug-2021,23:00,04-Aug-2021,00:00,119.25,33.75,29.25,978.07,5.5,73.1,41.73,0.0,17.02,10.15,1.18,9.93,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,00:00,04-Aug-2021,01:00,114.75,40.25,29.52,978.15,5.5,73.05,30.17,0.0,15.53,10.72,1.02,12.65,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,01:00,04-Aug-2021,02:00,107.25,51.25,29.12,977.85,5.5,73.47,52.65,0.0,9.47,5.8,1.0,64.35,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,02:00,04-Aug-2021,03:00,75.5,44.5,28.6,977.65,5.53,75.85,52.12,0.0,8.7,5.2,1.0,14.88,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,03:00,04-Aug-2021,04:00,64.0,39.0,28.2,977.78,5.5,77.8,56.22,0.0,7.25,4.75,0.97,8.43,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,04:00,04-Aug-2021,05:00,54.25,35.75,27.93,977.77,5.5,78.9,62.17,0.0,6.47,4.38,0.92,6.85,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,05:00,04-Aug-2021,06:00,59.5,33.25,27.38,977.8,7.7,81.45,69.8,0.0,7.22,4.78,1.0,7.35,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,06:00,04-Aug-2021,07:00,55.75,28.0,27.95,978.05,70.65,79.72,94.32,0.0,8.13,4.75,1.05,7.53,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,07:00,04-Aug-2021,08:00,56.0,27.25,29.75,978.42,227.95,69.45,107.9,0.0,5.9,2.78,0.97,4.03,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,08:00,04-Aug-2021,09:00,46.5,21.75,31.15,979.0,385.55,62.88,106.3,0.0,4.53,1.85,0.9,6.97,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,09:00,04-Aug-2021,10:00,37.25,13.25,32.27,979.4,501.97,59.2,94.15,0.0,4.43,2.03,0.62,13.05,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,10:00,04-Aug-2021,11:00,42.5,16.75,33.2,979.57,635.97,57.15,72.85,0.0,4.03,2.0,0.53,15.67,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,11:00,04-Aug-2021,12:00,49.75,16.25,34.03,979.38,619.0,54.88,92.78,0.0,4.62,2.52,0.53,13.67,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,12:00,04-Aug-2021,13:00,60.5,19.75,34.17,978.95,558.12,54.83,92.12,0.0,4.7,2.92,0.53,15.4,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,13:00,04-Aug-2021,14:00,65.75,25.5,35.38,978.3,700.73,52.08,99.83,0.0,4.6,3.05,0.57,13.1,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,14:00,04-Aug-2021,15:00,59.75,19.0,35.5,977.33,636.15,52.17,128.2,0.0,3.6,2.43,0.63,12.23,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,15:00,04-Aug-2021,16:00,62.25,21.25,35.45,976.77,493.47,52.0,121.97,0.0,3.52,2.58,0.75,18.9,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,16:00,04-Aug-2021,17:00,66.5,20.0,34.6,976.4,185.28,53.65,96.15,0.0,4.03,2.77,0.8,21.72,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,17:00,04-Aug-2021,18:00,82.5,24.5,32.98,976.15,60.53,57.53,98.83,0.0,5.35,4.0,0.9,25.6,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,18:00,04-Aug-2021,19:00,106.0,29.0,32.3,976.42,30.25,59.58,91.3,0.0,6.92,5.35,0.97,24.45,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,19:00,04-Aug-2021,20:00,134.0,33.25,31.15,977.0,6.12,63.67,102.37,0.0,10.22,8.25,0.97,14.75,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,20:00,04-Aug-2021,21:00,153.0,45.75,29.6,977.65,5.6,70.2,152.7,0.0,12.4,10.0,1.2,9.55,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,21:00,04-Aug-2021,22:00,159.0,47.5,29.15,978.18,5.55,73.12,122.95,0.0,15.55,11.62,1.38,6.4,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,22:00,04-Aug-2021,23:00,186.75,55.0,28.95,978.2,5.55,74.4,133.6,0.0,16.3,11.53,1.38,3.77,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",04-Aug-2021,23:00,05-Aug-2021,00:00,159.25,56.5,28.53,978.45,5.53,75.35,130.85,0.0,16.35,11.2,1.37,7.88,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,00:00,05-Aug-2021,01:00,149.5,60.5,28.43,978.27,5.57,76.58,126.07,0.0,16.8,11.1,1.3,13.08,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,01:00,05-Aug-2021,02:00,139.5,60.0,28.77,977.95,5.53,75.5,83.32,0.0,19.2,11.67,1.12,59.85,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,02:00,05-Aug-2021,03:00,128.0,75.0,28.45,977.67,5.53,76.78,98.75,0.0,11.9,7.5,1.12,15.48,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,03:00,05-Aug-2021,04:00,134.0,101.75,28.08,977.48,5.53,78.8,106.97,0.0,11.85,7.58,1.05,8.45,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,04:00,05-Aug-2021,05:00,101.25,66.5,28.05,977.65,5.5,78.42,76.25,0.0,11.68,7.45,1.0,6.7,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,05:00,05-Aug-2021,06:00,81.0,42.0,27.77,977.73,6.97,79.97,117.32,0.0,10.85,6.3,1.02,7.37,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,06:00,05-Aug-2021,07:00,82.25,39.0,28.12,978.2,43.65,80.52,112.63,0.0,12.93,6.43,1.18,8.2,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,07:00,05-Aug-2021,08:00,117.75,51.75,29.7,978.6,128.68,75.83,121.27,0.0,14.58,6.9,1.23,17.25,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,08:00,05-Aug-2021,09:00,138.25,64.5,31.07,978.88,233.88,70.8,132.93,0.0,18.95,9.93,1.33,28.55,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,09:00,05-Aug-2021,10:00,144.0,63.0,31.9,979.1,268.42,64.12,152.57,0.0,16.3,8.58,0.97,8.93,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,10:00,05-Aug-2021,11:00,100.25,42.75,33.5,979.17,452.7,58.4,122.75,0.0,9.83,5.55,0.88,16.25,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,11:00,05-Aug-2021,12:00,87.5,36.0,29.52,979.17,223.38,68.57,60.68,0.12,8.4,5.38,0.8,12.75,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,12:00,05-Aug-2021,13:00,81.75,31.25,32.15,979.05,728.93,60.35,52.03,0.12,7.68,4.78,0.62,11.1,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,13:00,05-Aug-2021,14:00,50.75,16.25,33.55,978.55,669.07,56.28,39.55,0.0,8.38,5.38,0.65,11.3,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,14:00,05-Aug-2021,15:00,53.5,16.0,35.05,977.68,638.67,50.85,63.05,0.0,9.47,6.92,0.67,8.32,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,15:00,05-Aug-2021,16:00,65.5,20.75,35.25,976.95,497.45,50.62,42.42,0.0,5.7,4.2,0.62,23.7,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,16:00,05-Aug-2021,17:00,75.5,18.25,33.8,976.2,218.5,57.62,269.17,0.0,5.83,4.5,0.68,27.95,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,17:00,05-Aug-2021,18:00,98.5,24.75,32.5,975.88,88.35,60.43,91.05,0.0,6.5,5.38,0.7,26.8,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,18:00,05-Aug-2021,19:00,116.5,32.0,31.55,976.17,39.6,63.68,90.9,0.0,6.85,5.85,0.73,26.18,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,19:00,05-Aug-2021,20:00,113.75,32.25,30.65,976.58,6.65,67.78,7.97,0.0,7.5,6.4,0.77,17.73,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,20:00,05-Aug-2021,21:00,125.75,44.5,30.42,977.2,5.57,68.53,13.42,0.0,10.25,8.62,0.87,11.78,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,21:00,05-Aug-2021,22:00,143.25,52.0,30.1,977.95,5.57,70.58,13.47,0.0,12.03,9.82,1.08,8.22,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,22:00,05-Aug-2021,23:00,137.5,54.5,29.73,978.07,5.55,72.3,30.4,0.0,12.07,9.72,1.12,2.75,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",05-Aug-2021,23:00,06-Aug-2021,00:00,136.75,60.25,28.67,978.1,5.53,75.67,135.22,0.0,12.53,9.5,1.1,9.82,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",06-Aug-2021,00:00,06-Aug-2021,01:00,102.25,48.25,28.18,978.12,5.57,77.17,128.15,0.0,10.9,7.25,1.08,7.78,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",06-Aug-2021,01:00,06-Aug-2021,02:00,73.0,32.0,27.9,978.08,5.55,78.2,117.93,0.0,8.7,5.8,1.05,63.45,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",06-Aug-2021,02:00,06-Aug-2021,03:00,75.0,46.0,27.77,977.33,5.57,79.17,91.05,0.0,10.9,7.0,1.05,17.52,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",06-Aug-2021,03:00,06-Aug-2021,04:00,80.25,50.75,27.8,976.67,5.5,80.03,107.95,0.0,9.55,5.92,1.2,9.43,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",06-Aug-2021,04:00,06-Aug-2021,05:00,77.75,47.25,27.6,976.8,5.53,81.72,79.6,0.0,9.53,5.85,1.2,7.0,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",06-Aug-2021,05:00,06-Aug-2021,06:00,86.0,54.0,27.85,977.35,7.47,81.42,55.0,0.0,13.53,8.6,1.3,6.55,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",06-Aug-2021,06:00,06-Aug-2021,07:00,116.75,71.5,28.55,977.9,48.92,79.0,55.38,0.0,16.7,9.98,1.38,3.5,1,0,0,0,28.7762,77.051074
"Bawana, Delhi - DPCC",06-Aug-2021,07:00,06-Aug-2021,08:00,129.5,69.25,29.83,978.55,151.15,75.05,108.85,0.0,14.47,8.03,1.4,14.0,1,0,0,0,28.7762,77.051074
